id,created_at,color,roll
3V1qw9dnlB,2025-08-06 05:10:56,red,1
MerWeqjbkX,2025-08-06 05:11:27,red,4
N8r2oRaq1b,2025-08-06 05:11:57,black,12
Y8kG70EbkZ,2025-08-06 05:12:27,black,12
DV1aeDKz1e,2025-08-06 05:12:57,white,0
JblRmzRakO,2025-08-06 05:13:27,black,9
AKl5Rb4Gr9,2025-08-06 05:13:57,red,5
O2l46y5g1n,2025-08-06 05:14:27,red,7
8LknaK2Z13,2025-08-06 05:14:57,black,12
eRlv8vQ81j,2025-08-06 05:15:27,red,6
04lQmqabln,2025-08-06 05:15:57,black,10
zokgZAPn1y,2025-08-06 05:16:27,black,13
4J1mXOW4rj,2025-08-06 05:16:57,white,0
Jw1DPgL81E,2025-08-06 05:17:27,black,8
o5rVGVvx1K,2025-08-06 05:17:57,red,5
2O1BXnKnlK,2025-08-06 05:18:27,black,9
4ekjRp0wk9,2025-08-06 05:18:57,black,14
YArwwvgXrz,2025-08-06 05:19:28,black,10
pJ1ov7Gxrd,2025-08-06 05:19:58,red,7
KV16xpnvlB,2025-08-06 05:20:28,red,6
96rX6QgNkO,2025-08-06 05:20:58,red,2
mDlZwDAqrj,2025-08-06 05:21:28,black,9
9YrJNjxLrK,2025-08-06 05:21:58,red,6
jxrM7DqjkQ,2025-08-06 05:22:28,black,14
LKl3WARNlN,2025-08-06 05:22:58,black,9
Wplzmvyxkn,2025-08-06 05:23:28,red,5
yAlAVXOKrG,2025-08-06 05:23:58,red,4
3Ery2zA61j,2025-08-06 05:24:28,black,9
KRkb4B7ZrL,2025-08-06 05:24:58,red,2
GR1pDzaR15,2025-08-06 05:25:28,red,4
3elYeqmWlL,2025-08-06 05:25:58,black,8
OWld4D9Wl3,2025-08-06 05:26:28,white,0
AXlOXR23rO,2025-08-06 05:26:58,black,9
M9rKao00k6,2025-08-06 05:27:29,red,1
WG17aYvWlZ,2025-08-06 05:27:59,black,10
BylLP08LlG,2025-08-06 05:28:29,black,11
gM19qOgP1A,2025-08-06 05:28:59,red,6
xmlNmqWekv,2025-08-06 05:29:29,red,6
7dlEPg9Jkv,2025-08-06 05:29:59,black,9
QqlPm5GOrz,2025-08-06 05:30:29,black,9
EV1eaDN31o,2025-08-06 05:30:59,red,6
Nz1xzomdlp,2025-08-06 05:31:29,black,10
V5k0XR2DkY,2025-08-06 05:31:59,black,8
vRl8RdQJ1K,2025-08-06 05:32:29,red,6
3V1qw9RnlB,2025-08-06 05:32:59,black,12
MerWeqQbkX,2025-08-06 05:33:29,red,7
N8r2oRzq1b,2025-08-06 05:33:59,black,8
Y8kG70pbkZ,2025-08-06 05:34:29,black,13
DV1aeDgz1e,2025-08-06 05:35:00,red,5
JblRmzeakO,2025-08-06 05:35:30,black,9
AKl5Rb8Gr9,2025-08-06 05:36:00,black,12
O2l46y0g1n,2025-08-06 05:36:30,red,1
8LknaKBZ13,2025-08-06 05:37:00,red,5
eRlv8vB81j,2025-08-06 05:37:30,red,2
04lQmqPbln,2025-08-06 05:38:00,black,14
zokgZABn1y,2025-08-06 05:38:30,black,11
4J1mXOZ4rj,2025-08-06 05:39:00,red,3
Jw1DPgA81E,2025-08-06 05:39:30,red,1
o5rVGVqx1K,2025-08-06 05:40:00,red,6
2O1BXnmnlK,2025-08-06 05:40:30,white,0
4ekjRpBwk9,2025-08-06 05:41:00,black,10
YArwwvBXrz,2025-08-06 05:41:30,red,3
pJ1ov7jxrd,2025-08-06 05:42:00,black,12
KV16xpqvlB,2025-08-06 05:42:30,black,9
96rX6Q2NkO,2025-08-06 05:43:01,white,0
mDlZwDaqrj,2025-08-06 05:43:31,black,8
9YrJNjOLrK,2025-08-06 05:44:01,black,8
jxrM7DLjkQ,2025-08-06 05:44:31,red,3
LKl3WAxNlN,2025-08-06 05:45:01,white,0
WplzmvBxkn,2025-08-06 05:45:31,red,5
yAlAVXgKrG,2025-08-06 05:46:01,black,12
3Ery2zB61j,2025-08-06 05:46:31,black,14
KRkb4BmZrL,2025-08-06 05:47:01,red,5
GR1pDzBR15,2025-08-06 05:47:31,black,12
3elYeqGWlL,2025-08-06 05:48:01,red,3
OWld4DBWl3,2025-08-06 05:48:31,white,0
AXlOXRN3rO,2025-08-06 05:49:02,white,0
M9rKaoK0k6,2025-08-06 05:49:32,red,1
WG17aYWWlZ,2025-08-06 05:50:02,black,14
BylLP07LlG,2025-08-06 05:50:32,white,0
gM19qOGP1A,2025-08-06 05:51:02,red,1
xmlNmq9ekv,2025-08-06 05:51:32,white,0
yAlAVXgJrG,2025-08-06 05:52:02,black,14
3Ery2zB91j,2025-08-06 05:52:32,black,10
KRkb4Bm3rL,2025-08-06 05:53:02,red,6
GR1pDzBo15,2025-08-06 05:53:32,red,7
3elYeqGMlL,2025-08-06 05:54:02,black,11
OWld4DBbl3,2025-08-06 05:54:32,black,11
AXlOXRNjrO,2025-08-06 05:55:02,black,10
M9rKaoKGk6,2025-08-06 05:55:32,white,0
WG17aYGQlZ,2025-08-06 05:56:02,black,11
BylLP0LzlG,2025-08-06 05:56:32,red,6
gM19qORD1A,2025-08-06 05:57:03,red,5
xmlNmqNdkv,2025-08-06 05:57:33,black,13
7dlEPgbzkv,2025-08-06 05:58:03,red,2
QqlPm5P6rz,2025-08-06 05:58:33,red,7
EV1eaDyA1o,2025-08-06 05:59:03,red,6
Nz1xzo2zlp,2025-08-06 05:59:33,red,1
V5k0XRexkY,2025-08-06 06:00:03,black,12
vRl8Rda51K,2025-08-06 06:00:33,black,11
3V1qw9PDlB,2025-08-06 06:01:03,red,4
MerWeq2DkX,2025-08-06 06:01:33,red,7
N8r2oR0M1b,2025-08-06 06:02:03,red,5
Y8kG70Y0kZ,2025-08-06 06:02:33,black,14
DV1aeDm21e,2025-08-06 06:03:03,red,5
JblRmzx0kO,2025-08-06 06:03:33,black,8
AKl5RbWmr9,2025-08-06 06:04:03,red,6
O2l46yz41n,2025-08-06 06:04:34,black,14
8LknaK9x13,2025-08-06 06:05:04,black,12
eRlv8vqg1j,2025-08-06 06:05:34,red,7
04lQmqe0ln,2025-08-06 06:06:04,white,0
zokgZApx1y,2025-08-06 06:06:34,red,6
4J1mXOL5rj,2025-08-06 06:07:04,red,7
Jw1DPgy41E,2025-08-06 06:07:34,red,1
o5rVGVWY1K,2025-08-06 06:08:04,red,6
2O1BXnVdlK,2025-08-06 06:08:34,black,12
4ekjRpOYk9,2025-08-06 06:09:04,red,2
YArwwvWprz,2025-08-06 06:09:34,black,14
pJ1ov7NMrd,2025-08-06 06:10:04,black,8
KV16xp2blB,2025-08-06 06:10:34,red,2
96rX6QGjkO,2025-08-06 06:11:04,red,1
mDlZwDRArj,2025-08-06 06:11:34,red,1
9YrJNjKOrK,2025-08-06 06:12:05,red,4
jxrM7D99kQ,2025-08-06 06:12:35,black,12
LKl3WA8KlN,2025-08-06 06:13:05,red,7
WplzmvaRkn,2025-08-06 06:13:35,black,13
yAlAVXDJrG,2025-08-06 06:14:05,white,0
3Ery2zG91j,2025-08-06 06:14:35,black,13
KRkb4BD3rL,2025-08-06 06:15:05,black,13
GR1pDzEo15,2025-08-06 06:15:35,black,8
3elYeqaMlL,2025-08-06 06:16:05,black,10
OWld4DAbl3,2025-08-06 06:16:35,white,0
AXlOXREjrO,2025-08-06 06:17:05,red,7
M9rKao7Gk6,2025-08-06 06:17:35,red,3
WG17aYNQlZ,2025-08-06 06:18:05,black,13
BylLP0VzlG,2025-08-06 06:18:35,black,10
gM19qOPD1A,2025-08-06 06:19:05,white,0
xmlNmqAdkv,2025-08-06 06:19:36,black,9
7dlEPg4zkv,2025-08-06 06:20:06,red,4
QqlPm5b6rz,2025-08-06 06:20:36,red,4
EV1eaDRA1o,2025-08-06 06:21:06,red,1
Nz1xzo7zlp,2025-08-06 06:21:36,red,4
V5k0XRYxkY,2025-08-06 06:22:06,black,9
vRl8RdE51K,2025-08-06 06:22:36,red,5
3V1qw9yDlB,2025-08-06 06:23:06,red,1
MerWeqLDkX,2025-08-06 06:23:36,black,14
N8r2oROM1b,2025-08-06 06:24:06,white,0
Y8kG70v0kZ,2025-08-06 06:24:36,white,0
DV1aeDW21e,2025-08-06 06:25:06,red,2
JblRmzY0kO,2025-08-06 06:25:36,black,14
AKl5RbLmr9,2025-08-06 06:26:06,black,8
O2l46y741n,2025-08-06 06:26:36,red,2
8LknaKVx13,2025-08-06 06:27:06,black,9
eRlv8vOg1j,2025-08-06 06:27:37,black,11
04lQmqp0ln,2025-08-06 06:28:07,red,5
zokgZA4x1y,2025-08-06 06:28:37,red,6
4J1mXOD5rj,2025-08-06 06:29:07,black,10
Jw1DPg541E,2025-08-06 06:29:37,red,5
o5rVGV7Y1K,2025-08-06 06:30:07,black,8
2O1BXnadlK,2025-08-06 06:30:37,black,13
4ekjRpQYk9,2025-08-06 06:31:07,black,14
YArwwvKprz,2025-08-06 06:31:37,white,0
pJ1ov7BMrd,2025-08-06 06:32:07,black,14
KV16xp9blB,2025-08-06 06:32:37,red,1
96rX6Q9jkO,2025-08-06 06:33:07,red,1
mDlZwDEArj,2025-08-06 06:33:37,red,2
9YrJNjmOrK,2025-08-06 06:34:07,black,14
jxrM7DB9kQ,2025-08-06 06:34:37,red,4
LKl3WAKKlN,2025-08-06 06:35:07,black,9
Wplzmv9Rkn,2025-08-06 06:35:38,black,14
yAlAVXGJrG,2025-08-06 06:36:08,red,7
3Ery2zL91j,2025-08-06 06:36:38,black,14
KRkb4B23rL,2025-08-06 06:37:08,black,9
GR1pDzAo15,2025-08-06 06:37:38,red,4
3elYeqNMlL,2025-08-06 06:38:08,black,11
OWld4Dabl3,2025-08-06 06:38:38,black,10
AXlOXRyjrO,2025-08-06 06:39:08,black,10
M9rKaoDGk6,2025-08-06 06:39:38,black,11
WG17aYnQlZ,2025-08-06 06:40:08,black,14
BylLP0EzlG,2025-08-06 06:40:38,red,7
gM19qOzD1A,2025-08-06 06:41:08,red,2
xmlNmqedkv,2025-08-06 06:41:38,white,0
yAlAVXzdrG,2025-08-06 06:42:08,red,3
3Ery2za41j,2025-08-06 06:42:38,black,14
KRkb4BjnrL,2025-08-06 06:43:08,black,13
GR1pDzPD15,2025-08-06 06:43:39,red,3
3elYeq49lL,2025-08-06 06:44:09,black,8
OWld4Dyol3,2025-08-06 06:44:39,black,11
AXlOXRxPrO,2025-08-06 06:45:09,red,7
M9rKaoNxk6,2025-08-06 06:45:39,red,3
WG17aYnolZ,2025-08-06 06:46:09,black,8
BylLP0E0lG,2025-08-06 06:46:39,red,4
gM19qOzo1A,2025-08-06 06:47:09,black,8
xmlNmqe5kv,2025-08-06 06:47:39,red,3
7dlEPgdwkv,2025-08-06 06:48:09,black,13
QqlPm50grz,2025-08-06 06:48:39,red,7
EV1eaDbO1o,2025-08-06 06:49:09,black,11
Nz1xzoGglp,2025-08-06 06:49:39,black,10
V5k0XRW3kY,2025-08-06 06:50:09,red,6
vRl8Rdv91K,2025-08-06 06:50:39,black,13
3V1qw9evlB,2025-08-06 06:51:10,black,8
MerWeqRpkX,2025-08-06 06:51:40,red,5
N8r2oRGJ1b,2025-08-06 06:52:10,black,13
Y8kG70K9kZ,2025-08-06 06:52:40,black,10
DV1aeDBZ1e,2025-08-06 06:53:10,red,2
JblRmzq2kO,2025-08-06 06:53:40,black,8
AKl5Rb5Nr9,2025-08-06 06:54:10,red,7
O2l46yRA1n,2025-08-06 06:54:40,black,13
8LknaKNb13,2025-08-06 06:55:10,black,10
eRlv8vWQ1j,2025-08-06 06:55:40,red,7
04lQmq8Pln,2025-08-06 06:56:10,black,12
zokgZAYp1y,2025-08-06 06:56:40,black,14
4J1mXO9Drj,2025-08-06 06:57:10,red,1
Jw1DPgYY1E,2025-08-06 06:57:40,black,9
o5rVGVaJ1K,2025-08-06 06:58:10,black,10
2O1BXnbZlK,2025-08-06 06:58:40,red,5
4ekjRpK3k9,2025-08-06 06:59:11,red,5
YArwwv2Yrz,2025-08-06 06:59:41,red,6
pJ1ov7Eerd,2025-08-06 07:00:11,red,4
KV16xp4XlB,2025-08-06 07:00:41,red,5
96rX6Q5ykO,2025-08-06 07:01:11,red,2
mDlZwDn7rj,2025-08-06 07:01:41,red,1
9YrJNjJdrK,2025-08-06 07:02:11,red,1
jxrM7DJakQ,2025-08-06 07:02:41,black,8
LKl3WAmDlN,2025-08-06 07:03:11,red,7
WplzmvzYkn,2025-08-06 07:03:41,black,13
yAlAVXJdrG,2025-08-06 07:04:11,black,11
3Ery2zQ41j,2025-08-06 07:04:41,red,5
KRkb4BdnrL,2025-08-06 07:05:11,black,13
GR1pDzWD15,2025-08-06 07:05:41,red,1
3elYeqJ9lL,2025-08-06 07:06:11,black,10
OWld4DKol3,2025-08-06 07:06:42,red,7
AXlOXRJPrO,2025-08-06 07:07:12,black,14
M9rKaoJxk6,2025-08-06 07:07:42,black,8
WG17aYjolZ,2025-08-06 07:08:12,black,10
BylLP0J0lG,2025-08-06 07:08:42,black,14
gM19qOJo1A,2025-08-06 07:09:12,red,7
xmlNmqJ5kv,2025-08-06 07:09:42,black,8
7dlEPgJwkv,2025-08-06 07:10:12,white,0
QqlPm5Jgrz,2025-08-06 07:10:42,black,9
EV1eaD7O1o,2025-08-06 07:11:12,red,6
Nz1xzovglp,2025-08-06 07:11:42,black,13
V5k0XRv3kY,2025-08-06 07:12:12,black,13
vRl8Rdw91K,2025-08-06 07:12:42,black,12
3V1qw92vlB,2025-08-06 07:13:12,black,11
MerWeqJpkX,2025-08-06 07:13:42,black,9
N8r2oRgJ1b,2025-08-06 07:14:12,white,0
Y8kG70J9kZ,2025-08-06 07:14:43,red,6
DV1aeDYZ1e,2025-08-06 07:15:13,red,6
JblRmzJ2kO,2025-08-06 07:15:43,red,3
AKl5RbVNr9,2025-08-06 07:16:13,black,14
O2l46yDA1n,2025-08-06 07:16:43,red,5
8LknaK8b13,2025-08-06 07:17:13,red,7
eRlv8v4Q1j,2025-08-06 07:17:43,red,6
04lQmqJPln,2025-08-06 07:18:13,red,1
zokgZA9p1y,2025-08-06 07:18:43,black,11
4J1mXO0Drj,2025-08-06 07:19:13,red,2
Jw1DPgJY1E,2025-08-06 07:19:43,red,7
o5rVGVJJ1K,2025-08-06 07:20:13,red,7
2O1BXnJZlK,2025-08-06 07:20:43,red,1
4ekjRpP3k9,2025-08-06 07:21:13,white,0
YArwwvnYrz,2025-08-06 07:21:43,black,9
pJ1ov7qerd,2025-08-06 07:22:14,black,10
KV16xpBXlB,2025-08-06 07:22:44,black,11
96rX6QJykO,2025-08-06 07:23:14,black,10
mDlZwDJ7rj,2025-08-06 07:23:44,red,4
9YrJNjAdrK,2025-08-06 07:24:14,black,13
jxrM7DpakQ,2025-08-06 07:24:44,red,1
LKl3WAZDlN,2025-08-06 07:25:14,white,0
WplzmvNYkn,2025-08-06 07:25:44,red,3
yAlAVXZdrG,2025-08-06 07:26:14,black,10
3Ery2z941j,2025-08-06 07:26:44,white,0
KRkb4BznrL,2025-08-06 07:27:14,black,9
GR1pDzyD15,2025-08-06 07:27:44,black,11
3elYeqx9lL,2025-08-06 07:28:14,red,4
OWld4Dnol3,2025-08-06 07:28:44,black,13
AXlOXRdPrO,2025-08-06 07:29:14,black,8
M9rKaoyxk6,2025-08-06 07:29:44,red,1
WG17aYMolZ,2025-08-06 07:30:15,black,8
BylLP0b0lG,2025-08-06 07:30:45,black,11
gM19qOZo1A,2025-08-06 07:31:15,red,1
xmlNmqY5kv,2025-08-06 07:31:45,red,6
yAlAVXZwrG,2025-08-06 07:32:15,white,0
3Ery2z9D1j,2025-08-06 07:32:45,black,11
KRkb4BzprL,2025-08-06 07:33:15,black,11
GR1pDzyg15,2025-08-06 07:33:45,black,12
3elYeqxYlL,2025-08-06 07:34:15,black,8
OWld4DnEl3,2025-08-06 07:34:45,red,2
AXlOXRdzrO,2025-08-06 07:35:15,black,13
M9rKaoyZk6,2025-08-06 07:35:45,black,13
WG17aYMBlZ,2025-08-06 07:36:15,white,0
BylLP0bxlG,2025-08-06 07:36:45,black,11
gM19qOZK1A,2025-08-06 07:37:15,red,6
xmlNmqY0kv,2025-08-06 07:37:46,red,6
7dlEPgZvkv,2025-08-06 07:38:16,red,2
QqlPm5OQrz,2025-08-06 07:38:46,black,12
EV1eaDvj1o,2025-08-06 07:39:16,black,9
Nz1xzoLmlp,2025-08-06 07:39:46,red,2
V5k0XRZEkY,2025-08-06 07:40:16,black,14
vRl8RdMa1K,2025-08-06 07:40:46,red,4
3V1qw9bylB,2025-08-06 07:41:16,black,12
MerWeqPRkX,2025-08-06 07:41:46,black,12
N8r2oRZg1b,2025-08-06 07:42:16,black,13
Y8kG70ZZkZ,2025-08-06 07:42:46,black,13
DV1aeDR31e,2025-08-06 07:43:16,red,4
JblRmz7OkO,2025-08-06 07:43:46,red,6
AKl5RbZor9,2025-08-06 07:44:16,black,12
O2l46yZo1n,2025-08-06 07:44:46,red,6
8LknaKoR13,2025-08-06 07:45:17,red,3
eRlv8vKG1j,2025-08-06 07:45:47,red,7
04lQmqVwln,2025-08-06 07:46:17,black,9
zokgZA3V1y,2025-08-06 07:46:47,white,0
4J1mXO3grj,2025-08-06 07:47:17,red,2
Jw1DPgWE1E,2025-08-06 07:47:47,red,7
o5rVGV641K,2025-08-06 07:48:17,black,14
2O1BXn8jlK,2025-08-06 07:48:47,red,3
4ekjRp3dk9,2025-08-06 07:49:17,black,8
YArwwv3wrz,2025-08-06 07:49:47,red,2
pJ1ov73nrd,2025-08-06 07:50:17,black,8
KV16xpdRlB,2025-08-06 07:50:47,red,7
96rX6Q3PkO,2025-08-06 07:51:17,black,9
mDlZwD38rj,2025-08-06 07:51:47,red,5
9YrJNj4VrK,2025-08-06 07:52:17,black,14
jxrM7DQDkQ,2025-08-06 07:52:47,black,9
LKl3WAb7lN,2025-08-06 07:53:18,red,4
Wplzmv3Wkn,2025-08-06 07:53:48,red,1
yAlAVX0wrG,2025-08-06 07:54:18,black,12
3Ery2z3D1j,2025-08-06 07:54:48,black,9
KRkb4B3prL,2025-08-06 07:55:18,black,11
GR1pDz3g15,2025-08-06 07:55:48,white,0
3elYeq3YlL,2025-08-06 07:56:18,black,9
OWld4D3El3,2025-08-06 07:56:48,red,6
AXlOXRmzrO,2025-08-06 07:57:18,black,9
M9rKaonZk6,2025-08-06 07:57:48,black,8
WG17aYOBlZ,2025-08-06 07:58:18,red,6
BylLP0vxlG,2025-08-06 07:58:48,red,7
gM19qO7K1A,2025-08-06 07:59:18,black,10
xmlNmqg0kv,2025-08-06 07:59:48,red,1
7dlEPg2vkv,2025-08-06 08:00:18,white,0
QqlPm5zQrz,2025-08-06 08:00:49,black,9
EV1eaD3j1o,2025-08-06 08:01:19,red,4
Nz1xzo3mlp,2025-08-06 08:01:49,red,2
V5k0XR6EkY,2025-08-06 08:02:19,red,4
vRl8RdKa1K,2025-08-06 08:02:49,black,12
3V1qw93ylB,2025-08-06 08:03:19,red,1
MerWeq3RkX,2025-08-06 08:03:49,black,8
N8r2oRyg1b,2025-08-06 08:04:19,white,0
Y8kG70aZkZ,2025-08-06 08:04:49,red,1
DV1aeD331e,2025-08-06 08:05:19,black,13
JblRmzBOkO,2025-08-06 08:05:49,black,8
AKl5RbYor9,2025-08-06 08:06:19,black,14
O2l46ypo1n,2025-08-06 08:06:49,black,12
8LknaK3R13,2025-08-06 08:07:19,white,0
eRlv8v3G1j,2025-08-06 08:07:49,black,11
04lQmqdwln,2025-08-06 08:08:19,black,8
zokgZAvV1y,2025-08-06 08:08:50,red,6
4J1mXOBgrj,2025-08-06 08:09:20,red,4
Jw1DPgDE1E,2025-08-06 08:09:50,black,14
o5rVGV941K,2025-08-06 08:10:20,red,5
2O1BXngjlK,2025-08-06 08:10:50,red,6
4ekjRpmdk9,2025-08-06 08:11:20,black,8
YArwwvYwrz,2025-08-06 08:11:50,black,12
pJ1ov7wnrd,2025-08-06 08:12:20,black,9
KV16xp8RlB,2025-08-06 08:12:50,black,8
96rX6QEPkO,2025-08-06 08:13:20,black,13
mDlZwDe8rj,2025-08-06 08:13:50,white,0
9YrJNj6VrK,2025-08-06 08:14:20,red,6
jxrM7DyDkQ,2025-08-06 08:14:50,black,9
LKl3WAe7lN,2025-08-06 08:15:20,black,8
WplzmvKWkn,2025-08-06 08:15:50,black,13
yAlAVXQwrG,2025-08-06 08:16:20,black,10
3Ery2zOD1j,2025-08-06 08:16:51,red,3
KRkb4BaprL,2025-08-06 08:17:21,black,11
GR1pDzog15,2025-08-06 08:17:51,red,1
3elYeqPYlL,2025-08-06 08:18:21,red,3
OWld4D5El3,2025-08-06 08:18:51,black,12
AXlOXRpzrO,2025-08-06 08:19:21,black,8
M9rKaoXZk6,2025-08-06 08:19:51,black,10
WG17aYqBlZ,2025-08-06 08:20:21,black,11
BylLP0AxlG,2025-08-06 08:20:51,black,8
gM19qO2K1A,2025-08-06 08:21:21,red,1
xmlNmqb0kv,2025-08-06 08:21:51,red,2
yAlAVXQRrG,2025-08-06 08:22:21,black,14
3Ery2zON1j,2025-08-06 08:22:51,black,12
KRkb4BawrL,2025-08-06 08:23:21,white,0
GR1pDzoa15,2025-08-06 08:23:51,black,9
3elYeqPGlL,2025-08-06 08:24:21,black,11
OWld4D5Al3,2025-08-06 08:24:52,red,4
AXlOXRpyrO,2025-08-06 08:25:22,white,0
M9rKaoXNk6,2025-08-06 08:25:52,white,0
WG17aYqjlZ,2025-08-06 08:26:22,black,10
BylLP0AblG,2025-08-06 08:26:52,white,0
gM19qO271A,2025-08-06 08:27:22,black,13
xmlNmqbbkv,2025-08-06 08:27:52,red,6
7dlEPgVMkv,2025-08-06 08:28:22,red,5
QqlPm5YRrz,2025-08-06 08:28:52,black,10
EV1eaD4e1o,2025-08-06 08:29:22,red,2
Nz1xzod4lp,2025-08-06 08:29:52,white,0
V5k0XRD8kY,2025-08-06 08:30:22,black,8
vRl8RdZX1K,2025-08-06 08:30:52,red,3
3V1qw90XlB,2025-08-06 08:31:22,red,1
MerWeqMgkX,2025-08-06 08:31:52,black,11
N8r2oRBN1b,2025-08-06 08:32:22,black,13
Y8kG70MmkZ,2025-08-06 08:32:53,black,8
DV1aeDAQ1e,2025-08-06 08:33:23,black,14
JblRmzMmkO,2025-08-06 08:33:53,red,1
AKl5RboQr9,2025-08-06 08:34:23,black,13
O2l46ywv1n,2025-08-06 08:34:53,red,4
8LknaKPX13,2025-08-06 08:35:23,red,7
eRlv8vzJ1j,2025-08-06 08:35:53,black,11
04lQmqMxln,2025-08-06 08:36:23,black,10
zokgZAOA1y,2025-08-06 08:36:53,red,1
4J1mXOE6rj,2025-08-06 08:37:23,red,5
Jw1DPgMm1E,2025-08-06 08:37:53,black,10
o5rVGV3O1K,2025-08-06 08:38:23,red,6
2O1BXnMWlK,2025-08-06 08:38:53,black,9
4ekjRpLNk9,2025-08-06 08:39:23,red,5
YArwwvaDrz,2025-08-06 08:39:53,black,14
pJ1ov7eOrd,2025-08-06 08:40:24,white,0
KV16xp67lB,2025-08-06 08:40:54,black,14
96rX6QMRkO,2025-08-06 08:41:24,black,10
mDlZwDMOrj,2025-08-06 08:41:54,black,8
9YrJNjM0rK,2025-08-06 08:42:24,red,4
jxrM7DM0kQ,2025-08-06 08:42:54,black,13
LKl3WAjylN,2025-08-06 08:43:24,red,7
Wplzmv4Okn,2025-08-06 08:43:54,black,14
yAlAVXMRrG,2025-08-06 08:44:24,black,14
3Ery2z5N1j,2025-08-06 08:44:54,red,3
KRkb4BywrL,2025-08-06 08:45:24,black,12
GR1pDzxa15,2025-08-06 08:45:54,black,14
3elYeqMGlL,2025-08-06 08:46:24,red,3
OWld4DpAl3,2025-08-06 08:46:54,black,14
AXlOXRMyrO,2025-08-06 08:47:24,black,8
M9rKaoMNk6,2025-08-06 08:47:54,red,2
WG17aYXjlZ,2025-08-06 08:48:25,red,5
BylLP0MblG,2025-08-06 08:48:55,red,5
gM19qOM71A,2025-08-06 08:49:25,black,13
xmlNmqMbkv,2025-08-06 08:49:55,black,9
7dlEPgMMkv,2025-08-06 08:50:25,black,11
QqlPm5MRrz,2025-08-06 08:50:55,red,2
EV1eaDYe1o,2025-08-06 08:51:25,black,13
Nz1xzoR4lp,2025-08-06 08:51:55,black,12
V5k0XRV8kY,2025-08-06 08:52:25,white,0
vRl8RdJX1K,2025-08-06 08:52:55,red,7
3V1qw9xXlB,2025-08-06 08:53:25,black,9
MerWeqmgkX,2025-08-06 08:53:55,black,11
N8r2oRjN1b,2025-08-06 08:54:25,black,11
Y8kG70emkZ,2025-08-06 08:54:55,red,6
DV1aeDJQ1e,2025-08-06 08:55:25,black,8
JblRmz4mkO,2025-08-06 08:55:56,red,1
AKl5Rb6Qr9,2025-08-06 08:56:26,black,8
O2l46yov1n,2025-08-06 08:56:56,red,3
8LknaKEX13,2025-08-06 08:57:26,red,2
eRlv8v2J1j,2025-08-06 08:57:56,red,3
04lQmq5xln,2025-08-06 08:58:26,black,11
zokgZAdA1y,2025-08-06 08:58:56,red,3
4J1mXON6rj,2025-08-06 08:59:26,red,3
Jw1DPgNm1E,2025-08-06 08:59:56,black,14
o5rVGVgO1K,2025-08-06 09:00:26,black,10
2O1BXnLWlK,2025-08-06 09:00:56,red,1
4ekjRp7Nk9,2025-08-06 09:01:26,red,4
YArwwvGDrz,2025-08-06 09:01:56,red,1
pJ1ov7POrd,2025-08-06 09:02:26,black,8
KV16xpX7lB,2025-08-06 09:02:56,black,8
96rX6QDRkO,2025-08-06 09:03:26,black,11
mDlZwDBOrj,2025-08-06 09:03:57,red,2
9YrJNj80rK,2025-08-06 09:04:27,red,6
jxrM7D20kQ,2025-08-06 09:04:57,red,4
LKl3WAwylN,2025-08-06 09:05:27,red,3
Wplzmv5Okn,2025-08-06 09:05:57,red,4
yAlAVX7RrG,2025-08-06 09:06:27,red,6
3Ery2zRN1j,2025-08-06 09:06:57,black,11
KRkb4BAwrL,2025-08-06 09:07:27,red,3
GR1pDzea15,2025-08-06 09:07:57,black,11
3elYeqVGlL,2025-08-06 09:08:27,white,0
OWld4DbAl3,2025-08-06 09:08:57,red,4
AXlOXRayrO,2025-08-06 09:09:27,red,3
M9rKaoqNk6,2025-08-06 09:09:57,black,11
WG17aYZjlZ,2025-08-06 09:10:27,red,3
BylLP0WblG,2025-08-06 09:10:57,black,12
gM19qOA71A,2025-08-06 09:11:27,white,0
xmlNmqGbkv,2025-08-06 09:11:58,red,7
yAlAVX7MrG,2025-08-06 09:12:28,black,8
3Ery2zRR1j,2025-08-06 09:12:58,black,14
KRkb4BANrL,2025-08-06 09:13:28,red,4
GR1pDzeL15,2025-08-06 09:13:58,red,3
3elYeqbolL,2025-08-06 09:14:28,red,3
OWld4DPVl3,2025-08-06 09:14:58,white,0
AXlOXRj0rO,2025-08-06 09:15:28,black,11
M9rKaomOk6,2025-08-06 09:15:58,black,13
WG17aY96lZ,2025-08-06 09:16:28,black,10
BylLP0DolG,2025-08-06 09:16:58,black,9
gM19qOEv1A,2025-08-06 09:17:28,red,3
xmlNmqBmkv,2025-08-06 09:17:58,black,12
7dlEPg5Okv,2025-08-06 09:18:28,black,13
QqlPm5wdrz,2025-08-06 09:18:58,red,4
EV1eaDeJ1o,2025-08-06 09:19:29,black,9
Nz1xzoBAlp,2025-08-06 09:19:59,black,14
V5k0XRpjkY,2025-08-06 09:20:29,red,7
vRl8RdNd1K,2025-08-06 09:20:59,black,8
3V1qw9nqlB,2025-08-06 09:21:29,red,7
MerWeqA0kX,2025-08-06 09:21:59,black,12
N8r2oRdm1b,2025-08-06 09:22:29,red,2
Y8kG70nQkZ,2025-08-06 09:22:59,black,12
DV1aeD9b1e,2025-08-06 09:23:29,red,3
JblRmz69kO,2025-08-06 09:23:59,red,7
AKl5Rb73r9,2025-08-06 09:24:29,black,14
